date,region,value,metric,pop,rate,rollraw,rollrate,roll_change,rank
2020-10-22,North East and Yorkshire,242,newAdmissions,8207113,2.9486617279425786,228.14285714285714,2.7798186419860085,35.568760611205434,2
2020-11-18,North East and Yorkshire,247,covidOccupiedMVBeds,8207113,3.0095844909165987,228,2.778077991615322,15.23465703971119,2
2020-09-29,South West,182,cases,5659143,3.2160346540103335,157.14285714285714,2.7767960120968342,56.918687589158345,6
2021-04-04,South West,82,cases,5659143,1.448982646312348,157.14285714285714,2.776796012096834,-33.77483443708609,7
2020-10-01,London,275,hospitalBeds,9002488,3.0547110976432292,249.85714285714286,2.7754232258587055,33.4096109839817,4
2020-11-26,London,251,covidOccupiedMVBeds,9002488,2.7881181291216386,249.85714285714286,2.7754232258587055,18.255578093306294,4
2020-12-12,London,256,covidOccupiedMVBeds,9002488,2.84365833089697,249.85714285714286,2.7754232258587055,-1.2422360248447188,1
2020-10-14,North West,223,newAdmissions,7367456,3.026824999022729,204.42857142857142,2.7747511682264734,35.12747875354108,1
2020-12-27,North West,234,newAdmissions,7367456,3.1761302680328187,204.42857142857142,2.7747511682264734,0.7746478873239356,6
2021-04-30,North West,188,hospitalBeds,7367456,2.5517627794451707,204.28571428571428,2.77281213875881,-20.9070796460177,2
2021-04-14,London,341,cases,9002488,3.7878417610776043,249.42857142857142,2.770662637135107,-12.040302267002518,4
2021-02-24,South East,232,covidOccupiedMVBeds,9217265,2.5170156223131266,255.28571428571428,2.769647116424604,-21.208112874779545,5
2020-12-07,London,244,covidOccupiedMVBeds,9002488,2.7103618466361743,249.14285714285714,2.767488911319372,-2.7328499721137867,1
2020-09-29,South East,313,cases,9217265,3.3958012490690024,254.85714285714286,2.7649974570237794,67.35459662288932,7
2020-09-27,South West,165,cases,5659143,2.9156358127016757,156.42857142857142,2.764174212041848,90.76655052264807,6
2020-10-16,East of England,223,hospitalBeds,6269161,3.557094801042755,173.28571428571428,2.7640973694201554,48.83435582822085,5
2021-05-08,London,253,cases,9002488,2.8103342098317707,248.71428571428572,2.7627283225957737,-9.605399792315685,4
2021-05-22,London,233,hospitalBeds,9002488,2.5881734027304453,248.71428571428572,2.762728322595773,-7.688229056203608,1
2020-09-06,Midlands,627,cases,10827512,5.790804018503974,298.57142857142856,2.7575257230971304,NA,3
2020-11-30,Midlands,277,covidOccupiedMVBeds,10827512,2.5582977880791082,298.57142857142856,2.7575257230971304,2.350636630754154,3
2021-01-02,Midlands,324,covidOccupiedMVBeds,10827512,2.9923771961647327,298.42857142857144,2.7562063327989974,14.090660841070465,4
2020-11-24,North West,184,newAdmissions,7367456,2.4974699543505925,203,2.7553608735498387,-24.253731343283583,3
2022-01-02,East of England,187,newAdmissions,6269161,2.982855281591907,172.71428571428572,2.754982456412999,51.31414267834795,5
2021-07-07,Midlands,375,hospitalBeds,10827512,3.4633995325980704,298.2857142857143,2.754886942500865,42.42837653478854,4
2020-12-20,North West,221,newAdmissions,7367456,2.99967858647544,202.85714285714286,2.753421844082175,4.105571847507331,6
2021-04-15,East of England,222,cases,6269161,3.5411437032802318,172.57142857142858,2.7527037281612095,-12.273057371096584,5
2021-05-27,East of England,224,cases,6269161,3.5730458988052787,172.57142857142858,2.7527037281612095,34.97206703910615,5
2021-04-24,South East,197,cases,9217265,2.1372934379124393,253.71428571428572,2.7525983652882466,5.588585017835917,6
2020-11-29,Midlands,277,newAdmissions,10827512,2.5582977880791082,298,2.7522481619045998,-12.609970674486803,2
2021-01-12,North East and Yorkshire,258,covidOccupiedMVBeds,8207113,3.1436145694594435,225.85714285714286,2.7519682360550277,25.277337559429487,6
2020-12-08,London,249,covidOccupiedMVBeds,9002488,2.765902048411506,247.71428571428572,2.751620282240706,-3.613118399110614,1
2021-02-13,East of England,142,newAdmissions,6269161,2.265055882278346,172.42857142857142,2.7504249999094204,-27.681246255242662,4
2020-12-26,North West,191,newAdmissions,7367456,2.5924823982661045,202.57142857142858,2.749543785146848,1.4306151645207459,6
2021-02-13,South West,131,covidOccupiedMVBeds,5659143,2.314838130084361,155.57142857142858,2.749028051975866,-19.867549668874165,7
2020-12-11,London,261,covidOccupiedMVBeds,9002488,2.899198532672301,247.28571428571428,2.746859693517106,-2.8074115665356527,1
2021-04-23,East of England,162,hospitalBeds,6269161,2.5840778375288176,172.14285714285714,2.7458675434058426,-4.592240696753757,5
2021-02-18,Midlands,267,newAdmissions,10827512,2.465940467209826,297.2857142857143,2.745651210413937,-15.98708114654824,1
2020-12-25,North West,187,newAdmissions,7367456,2.5381895731715263,202,2.7417876672761943,1.144492131616591,6
2021-04-20,South East,285,cases,9217265,3.0920235015484527,252.71428571428572,2.7417491600196553,20.915926179084078,6
2021-05-10,East of England,199,cases,6269161,3.1742684547421898,171.85714285714286,2.7413100869022644,1.9491525423728764,5
2021-06-09,London,270,hospitalBeds,9002488,2.999170895867898,246.71428571428572,2.74051224188564,4.857316332726176,2
2021-05-17,East of England,122,cases,6269161,1.946033927027875,171.71428571428572,2.7390313586504753,-0.08312551953449474,5
2020-11-24,Midlands,313,covidOccupiedMVBeds,10827512,2.890784143208523,296.42857142857144,2.7377348686251417,13.264192139737993,3
2020-12-15,South East,271,newAdmissions,9217265,2.940134627788178,252.28571428571428,2.737099500618831,30.717986676535897,5
2021-04-21,South East,209,cases,9217265,2.267483901135532,252.14285714285714,2.735549614151889,21.389270976616224,6
2021-02-19,Midlands,270,newAdmissions,10827512,2.4936476634706106,296.14285714285717,2.735096088028876,-12.935741285174295,1
2020-09-26,Midlands,345,hospitalBeds,10827512,3.1863275699902247,296,2.7337766977307436,57.446808510638306,3
2021-04-13,London,274,cases,9002488,3.043603057288163,246,2.7325779273463087,-16.811594202898554,5
2021-05-05,London,278,cases,9002488,3.0880352187084283,245.85714285714286,2.7309910644384416,-19.04985888993415,4
2020-09-30,South East,225,cases,9217265,2.441071185432989,251.71428571428572,2.7308999547510644,52.818733738074584,6
2020-10-28,North West,210,covidOccupiedMVBeds,7367456,2.8503733174653503,201.14285714285714,2.730153490470213,21.37931034482758,1
2020-11-25,London,261,covidOccupiedMVBeds,9002488,2.899198532672301,245.71428571428572,2.7294042015305737,19.86062717770035,4
2020-12-09,London,241,covidOccupiedMVBeds,9002488,2.6770377255709756,245.57142857142858,2.727817338622707,-4.1806020066889555,1
2020-12-10,London,256,covidOccupiedMVBeds,9002488,2.84365833089697,245.57142857142858,2.727817338622707,-4.4469149527515235,1
2021-04-25,South East,164,cases,9217265,1.7792696640489343,251.42857142857142,2.727800181817181,0.5139920045688146,6
2020-11-29,North East and Yorkshire,204,covidOccupiedMVBeds,8207113,2.485648729340025,223.71428571428572,2.7258584804947334,-8.31381733021077,4
2020-10-19,South East,326,hospitalBeds,9217265,3.5368409175606863,251.14285714285714,2.7247004088832982,61.58088235294119,6
2021-05-23,London,236,hospitalBeds,9002488,2.621497523795644,245.14285714285714,2.7230567498991074,-8.382274426054453,1
2021-03-02,North East and Yorkshire,200,covidOccupiedMVBeds,8207113,2.4369105189608087,223,2.717155228641302,-14.23076923076923,4
2021-01-14,South West,173,covidOccupiedMVBeds,5659143,3.056999973317515,153.71428571428572,2.716211371832903,67.34059097978226,7
2021-04-18,South East,180,cases,9217265,1.9528569483463913,250.14285714285714,2.713851203614707,37.54909662215239,6
2021-04-22,South East,257,cases,9217265,2.788245754027903,250.14285714285714,2.713851203614707,24.715099715099704,6
2020-11-17,North East and Yorkshire,249,covidOccupiedMVBeds,8207113,3.033953596106207,222.71428571428572,2.7136739278999293,13.878743608473334,2
2021-02-16,North East and Yorkshire,222,newAdmissions,8207113,2.7049706760464978,222.71428571428572,2.7136739278999293,-19.969199178644757,3
2021-01-01,East of England,199,covidOccupiedMVBeds,6269161,3.1742684547421898,170,2.711686619629006,36.939010356731885,3
2020-12-18,North West,216,newAdmissions,7367456,2.9318125551072174,199.71428571428572,2.7107631957935783,5.989385898407896,6
2020-12-19,North West,187,newAdmissions,7367456,2.5381895731715263,199.71428571428572,2.7107631957935783,3.78619153674834,6
2021-02-12,London,190,newAdmissions,9002488,2.110527667462595,243.85714285714286,2.7087749837283077,-32.04617834394904,5
2020-10-02,South West,193,cases,5659143,3.4104103748571117,153.28571428571428,2.708638291799912,11.422637590861875,6
2021-03-27,South West,127,hospitalBeds,5659143,2.2441560497764415,153.28571428571428,2.708638291799912,-24.06227883934891,7
2020-12-13,London,287,newAdmissions,9002488,3.188007581904025,243.71428571428572,2.707188120820441,53.14183123877918,3
2021-04-14,East of England,146,cases,6269161,2.3288602733284405,169.71428571428572,2.7071291631254284,-21.115537848605573,5
2021-05-08,East of England,142,cases,6269161,2.265055882278346,169.71428571428572,2.7071291631254284,-4.654895666131616,5
2020-12-01,Midlands,274,covidOccupiedMVBeds,10827512,2.5305905918183234,293,2.706069501469959,-1.1566265060241019,3
2021-03-08,Midlands,266,covidOccupiedMVBeds,10827512,2.456704735122898,293,2.706069501469959,-21.145713187235675,2
2021-02-08,South East,234,newAdmissions,9217265,2.538714032850309,249.28571428571428,2.704551884813058,-29.919678714859444,6
2020-12-30,South East,290,covidOccupiedMVBeds,9217265,3.146269527891408,249.28571428571428,2.7045518848130574,36.64839467501958,2
2020-09-07,London,274,cases,9002488,3.043603057288163,243.42857142857142,2.704014395004708,NA,4
2021-01-01,South West,173,newAdmissions,5659143,3.056999973317515,153,2.703589571777918,45.91280653950953,7
2021-02-05,South West,149,newAdmissions,5659143,2.6329074914699984,153,2.703589571777918,-26.64383561643836,7
2021-01-01,Midlands,312,covidOccupiedMVBeds,10827512,2.8815484111215945,292.7142857142857,2.703430720873694,13.770127706829546,4
2021-02-24,East of England,148,covidOccupiedMVBeds,6269161,2.360762468853488,169.42857142857142,2.7025717066218498,-18.54395604395605,6
2021-04-27,North East and Yorkshire,194,hospitalBeds,8207113,2.3638032033919845,221.71428571428572,2.7014893753051252,-26.792452830188672,3
2021-04-06,South East,208,hospitalBeds,9217265,2.256634695866941,248.85714285714286,2.699902225412233,-34.51127819548872,6
2021-05-24,London,244,hospitalBeds,9002488,2.7103618466361743,243,2.699253806281108,-8.103727714748791,1
2020-12-02,North West,186,covidOccupiedMVBeds,7367456,2.524616366897882,198.85714285714286,2.6991290189875974,-14.914425427872862,2
2021-05-01,North West,178,hospitalBeds,7367456,2.4160307167087254,198.85714285714286,2.6991290189875974,-20.36613272311213,2
2021-05-04,London,216,cases,9002488,2.3993367166943185,242.85714285714286,2.697666943373243,-21.478060046189373,4
2021-06-06,North West,223,hospitalBeds,7367456,3.026824999022729,198.71428571428572,2.6971899895199334,15.820149875104075,1
2021-05-25,London,242,hospitalBeds,9002488,2.6881457659260417,242.57142857142858,2.694493217557508,-6.44628099173553,1
2021-06-08,London,249,hospitalBeds,9002488,2.765902048411506,242.57142857142858,2.694493217557508,3.284671532846719,2
2020-11-23,Midlands,312,covidOccupiedMVBeds,10827512,2.8815484111215945,291.7142857142857,2.6941949887867658,15.042253521126758,3
2020-09-30,South West,136,cases,5659143,2.40319073046926,152.42857142857142,2.693492131733929,35.750636132315506,7
2021-07-18,East of England,206,hospitalBeds,6269161,3.2859261390798546,168.85714285714286,2.6934567936146934,58.87096774193547,6
2020-12-03,Midlands,344,newAdmissions,10827512,3.177091837903297,291.57142857142856,2.6928755984886332,-8.434275459847475,2
2020-11-25,North West,216,newAdmissions,7367456,2.9318125551072174,198.28571428571428,2.691372901116943,-23.357261181667592,3
2021-05-26,London,238,hospitalBeds,9002488,2.6437136045057765,242.14285714285714,2.6897326288339083,-4.828747894441323,1
2021-05-03,East of England,154,cases,6269161,2.456469055428629,168.57142857142858,2.6888993371111156,-10.876132930513586,5
2020-09-30,London,278,hospitalBeds,9002488,3.0880352187084283,241.85714285714286,2.686558903018175,36.64245359160614,4
2021-04-24,Midlands,252,hospitalBeds,10827512,2.3274044859059035,290.85714285714283,2.68627864699797,-23.227752639517345,4
2021-05-07,East of England,219,cases,6269161,3.4932904099926607,168.28571428571428,2.6843418806075374,-7.752545027407985,4
2021-07-02,North East and Yorkshire,252,hospitalBeds,8207113,3.070507253890619,220.14285714285714,2.682342221227576,23.083067092651753,3
2020-10-27,North West,212,covidOccupiedMVBeds,7367456,2.877519730012639,197.57142857142858,2.6816777537786254,24.594594594594593,1
2021-05-07,London,333,cases,9002488,3.698977438237074,241.28571428571428,2.68021145138671,-14.524291497975709,5
2020-10-21,North East and Yorkshire,271,newAdmissions,8207113,3.302013753191896,219.85714285714286,2.6788609204862035,37.533512064343164,2
2020-10-01,South West,169,cases,5659143,2.9863178930095953,151.57142857142858,2.6783459716679467,21.118721461187228,6
2021-02-17,North West,178,newAdmissions,7367456,2.4160307167087254,197.14285714285714,2.6758606653756347,-18.100890207715135,2
2021-02-20,Midlands,229,newAdmissions,10827512,2.114982647906555,289.7142857142857,2.675723524612909,-10.778706555213374,1
2021-12-29,Midlands,503,newAdmissions,10827512,4.645573239724879,289.7142857142857,2.675723524612909,85.54437328453798,4
2021-06-07,London,252,hospitalBeds,9002488,2.7992261694767047,240.71428571428572,2.673863999755242,2.121212121212121,2
2021-04-24,East of England,138,hospitalBeds,6269161,2.201251491228252,167.42857142857142,2.670669511096803,-6.389776357827485,5
2021-05-27,London,234,hospitalBeds,9002488,2.5992814430855113,240.14285714285714,2.6675165481237757,-4.651162790697678,1
2020-11-07,Midlands,300,newAdmissions,10827512,2.7707196260784563,288.57142857142856,2.6651684022278483,14.318053197509903,3
2020-11-24,London,253,covidOccupiedMVBeds,9002488,2.8103342098317707,239.85714285714286,2.6643428223080425,20.27220630372494,4
2021-02-25,South East,227,covidOccupiedMVBeds,9217265,2.462769595970171,245.57142857142858,2.6642548366725767,-22.181982797645986,5
2020-09-21,North East and Yorkshire,285,hospitalBeds,8207113,3.4725974895191523,218.57142857142858,2.663195067150027,87.50000000000001,2
2021-05-26,East of England,164,cases,6269161,2.615980033053865,166.85714285714286,2.661554598089647,26.13390928725703,5
2021-05-23,London,233,cases,9002488,2.5881734027304453,239.57142857142858,2.661169096492311,-14.307613694430241,3
2021-12-21,London,307,newAdmissions,9002488,3.4101683890053507,239.57142857142858,2.6611690964923094,48.80212954747117,1
2021-04-08,South East,321,cases,9217265,3.482594891217731,245.28571428571428,2.6611550637386934,-39.83882270497547,6
2021-04-19,South East,327,cases,9217265,3.5476901228292776,245.14285714285714,2.6596051772717515,18.426501035196686,6
2021-03-22,London,198,covidOccupiedMVBeds,9002488,2.199391990303125,239.42857142857142,2.6595822335844423,-25.742135578201157,1
2021-01-04,North West,223,covidOccupiedMVBeds,7367456,3.026824999022729,195.57142857142858,2.6545313412313365,19.877408056042043,5
2021-03-04,North West,165,covidOccupiedMVBeds,7367456,2.2395790351513467,195.42857142857142,2.652592311763673,-24.210526315789473,3
2021-03-03,North East and Yorkshire,199,covidOccupiedMVBeds,8207113,2.4247259663660046,217.57142857142858,2.6510105145552223,-14.293753517163758,4
2020-09-28,South West,87,cases,5659143,1.5373352466972472,150,2.6505780115469784,61.53846153846153,6
2020-12-31,Midlands,305,covidOccupiedMVBeds,10827512,2.8168982865130974,286.85714285714283,2.6493357186502573,13.06306306306305,3
2021-06-06,London,237,hospitalBeds,9002488,2.6326055641507105,238.14285714285714,2.6453004674136436,0.42168674698795183,2
2020-12-13,North West,199,newAdmissions,7367456,2.7010680484552605,194.85714285714286,2.644836193893019,10.534846029173426,4
2021-05-06,London,252,cases,9002488,2.7992261694767047,238,2.643713604505778,-19.008264462809908,4
2020-10-01,South East,268,cases,9217265,2.9075870119824048,243.42857142857142,2.641006539668453,26.880119136262092,7
2020-09-14,North West,257,hospitalBeds,7367456,3.488314012326643,194.57142857142858,2.640958134957692,44.432661717921526,1
2021-06-04,London,247,hospitalBeds,9002488,2.7436859677013734,237.71428571428572,2.6405398786900434,0.18061408789886296,1
2020-10-19,South West,198,hospitalBeds,5659143,3.498762975242011,149.42857142857142,2.6404805715029895,77.58913412563668,7
2020-11-22,Midlands,303,covidOccupiedMVBeds,10827512,2.798426822339241,285.85714285714283,2.640099986563329,15.464512406231954,3
2021-05-29,London,235,hospitalBeds,9002488,2.610389483440578,237.57142857142858,2.638953015782177,-4.480183802412404,1
2021-06-05,London,234,hospitalBeds,9002488,2.5992814430855113,237.57142857142858,2.638953015782177,0,1
2020-12-02,Midlands,262,covidOccupiedMVBeds,10827512,2.419761806775185,285.7142857142857,2.6387805962651965,-5.078310393925009,3
2021-05-09,East of England,104,cases,6269161,1.6589141673024508,165.42857142857142,2.6387673155717555,-7.2115384615384635,5
2021-02-06,South West,124,newAdmissions,5659143,2.191144489545502,149.28571428571428,2.6379562114919923,-26.252646436132675,7
2020-11-30,Midlands,284,newAdmissions,10827512,2.6229479126876054,285.42857142857144,2.6361418156689314,-15.624999999999995,2
2021-05-22,London,309,cases,9002488,3.4323844697154833,237.28571428571428,2.6357792899664454,-16.0262891809909,3
2021-05-28,London,234,hospitalBeds,9002488,2.5992814430855113,237.28571428571428,2.6357792899664436,-5.94563986409966,1
2021-02-14,South West,133,covidOccupiedMVBeds,5659143,2.3501791702383206,149.14285714285714,2.635431851480995,-22.26358897989576,7
2021-02-17,North East and Yorkshire,197,newAdmissions,8207113,2.400356861176397,216.28571428571428,2.635344661219046,-18.47065158858374,3
2021-05-30,London,233,hospitalBeds,9002488,2.5881734027304453,237.14285714285714,2.6341924270585766,-3.263403263403263,1
2021-01-11,North East and Yorkshire,246,covidOccupiedMVBeds,8207113,2.9973999383217946,216.14285714285714,2.6336040108483596,23.2084690553746,6
2020-11-27,North West,188,newAdmissions,7367456,2.5517627794451707,194,2.633202017087038,-18.97374701670644,3
2020-12-14,South East,249,newAdmissions,9217265,2.7014521118791746,242.57142857142858,2.6317072208668035,32.44929797191889,5
2020-10-26,North West,215,covidOccupiedMVBeds,7367456,2.918239348833573,193.85714285714286,2.6312629876193747,27.53759398496241,1
2022-01-06,London,242,covidOccupiedMVBeds,9002488,2.6881457659260417,236.85714285714286,2.631018701242844,6.761107533805538,1
2020-11-30,North East and Yorkshire,189,covidOccupiedMVBeds,8207113,2.3028804404179644,215.85714285714286,2.6301227101069875,-11.946386946386943,4
2021-02-18,North East and Yorkshire,214,newAdmissions,8207113,2.6074942552880653,215.85714285714286,2.630122710106987,-14.77721376198533,2
2020-12-13,East of England,159,newAdmissions,6269161,2.536224544241247,164.71428571428572,2.62737367431281,40.60975609756099,5
2021-04-28,South East,228,cases,9217265,2.473618801238762,242,2.6255076749990365,-4.022662889518412,6
2020-12-10,North West,200,newAdmissions,7367456,2.714641254728905,193.42857142857142,2.625445899216384,8.23341326938448,3
2020-11-16,North East and Yorkshire,236,covidOccupiedMVBeds,8207113,2.8755544123737544,215.42857142857142,2.6249007589949285,11.37370753323486,2
2020-10-13,North West,244,newAdmissions,7367456,3.311862330769264,193.28571428571428,2.6235068697487205,33.30049261083744,1
2020-12-01,Midlands,323,newAdmissions,10827512,2.983141464077805,284,2.622947912687605,-15.151515151515154,2
2021-06-03,London,238,hospitalBeds,9002488,2.6437136045057765,235.85714285714286,2.619910660887778,-1.7846519928613884,1
2021-05-31,London,234,hospitalBeds,9002488,2.5992814430855113,235.71428571428572,2.6183237979799108,-2.9982363315696614,1
2021-07-16,South West,182,hospitalBeds,5659143,3.2160346540103335,148.14285714285714,2.6177613314040156,47.510668563300136,5
2020-11-26,North West,188,newAdmissions,7367456,2.5517627794451707,192.85714285714286,2.6176897813457303,-22.01039861351819,3
2020-12-03,North West,178,covidOccupiedMVBeds,7367456,2.4160307167087254,192.71428571428572,2.6157507518780667,-16.367017978921254,2
2021-05-02,North West,172,hospitalBeds,7367456,2.3345914790668583,192.71428571428572,2.6157507518780667,-20.08293838862559,2
2022-01-05,London,236,covidOccupiedMVBeds,9002488,2.621497523795644,235.42857142857142,2.6151500721641776,8.6354647330257,1
2021-04-29,South East,250,cases,9217265,2.7123013171477655,241,2.614658469730446,-3.655054254711592,6
2021-06-02,London,241,hospitalBeds,9002488,2.6770377255709756,235.28571428571428,2.6135632092563106,-2.8318584070796478,1
2020-09-27,South East,275,cases,9217265,2.9835314488625424,240.85714285714286,2.6131085832635046,73.27852004110997,7
2021-03-09,Midlands,257,covidOccupiedMVBeds,10827512,2.373583146340544,282.85714285714283,2.6123927903025446,-21.303656597774257,2
2021-02-13,London,175,newAdmissions,9002488,1.9439070621366004,235.14285714285714,2.6119763463484444,-30.78216989066443,5
2020-12-12,North West,187,newAdmissions,7367456,2.5381895731715263,192.42857142857142,2.6118726929427396,8.19277108433734,3
2021-04-25,East of England,141,hospitalBeds,6269161,2.249104784515823,163.71428571428572,2.6114225765502868,-7.655116841257042,4
2022-01-01,East of England,185,newAdmissions,6269161,2.9509530860668596,163.71428571428572,2.6114225765502863,49.02470741222367,5
2021-02-25,East of England,149,covidOccupiedMVBeds,6269161,2.376713566616011,163.57142857142858,2.6091438482984977,-19.649122807017545,6
2020-11-23,London,252,covidOccupiedMVBeds,9002488,2.7992261694767047,234.85714285714286,2.6088026205327113,21.149594694178333,4
2021-06-01,London,236,hospitalBeds,9002488,2.621497523795644,234.85714285714286,2.608802620532711,-3.1802120141342787,1
2021-04-17,South East,257,cases,9217265,2.788245754027903,240.28571428571428,2.606909037395738,22.416302765647742,6
2021-04-12,London,422,cases,9002488,4.6875930298379735,234.57142857142858,2.6056288947169794,-29.948805460750844,5
2022-01-04,London,245,covidOccupiedMVBeds,9002488,2.721469886991241,234.42857142857142,2.604042031809111,10.430686406460294,1
2021-12-27,North West,260,newAdmissions,7367456,3.5290336311475765,191.71428571428572,2.602177545604422,72.27214377406932,2
2020-11-06,Midlands,279,newAdmissions,10827512,2.5767692522529644,281.42857142857144,2.5991988873212186,16.49911295091662,3
2020-11-21,Midlands,288,covidOccupiedMVBeds,10827512,2.659890841035318,281.42857142857144,2.5991988873212186,16.430260047281326,3
2020-10-02,South East,272,cases,9217265,2.950983833056769,239.57142857142858,2.59915960506103,10.986101919258772,7
2021-03-04,North East and Yorkshire,202,covidOccupiedMVBeds,8207113,2.461279624150417,213.28571428571428,2.5987910034346338,-13.749277874061235,4
2021-04-28,North East and Yorkshire,194,hospitalBeds,8207113,2.3638032033919845,213.28571428571428,2.5987910034346338,-26.271604938271604,3
2021-06-05,North West,210,hospitalBeds,7367456,2.8503733174653503,191.28571428571428,2.596360457201431,12.7104377104377,2
2021-04-27,South East,302,cases,9217265,3.2764599911145007,239.28571428571428,2.5960598321271466,-5.313736574335789,6
2020-12-02,Midlands,328,newAdmissions,10827512,3.029320124512446,281,2.595240716426821,-14.88533102553008,2
2020-12-30,Midlands,306,covidOccupiedMVBeds,10827512,2.8261340186000257,281,2.595240716426821,11.1927642736009,3
2021-02-14,East of England,148,newAdmissions,6269161,2.360762468853488,162.57142857142858,2.593192750535974,-29.666254635352278,4
2021-03-28,South West,123,hospitalBeds,5659143,2.173473969468522,146.57142857142858,2.589993371283047,-23.887240356083083,7
2021-07-18,South East,286,hospitalBeds,9217265,3.102872706817044,238.57142857142858,2.5883103997924395,60.115052732502406,7
2021-02-26,South East,219,covidOccupiedMVBeds,9217265,2.3759759538214427,238.28571428571428,2.5852106268585557,-21.87353629976581,5
2021-05-06,East of England,224,cases,6269161,3.5730458988052787,161.85714285714286,2.581799109277029,-15.762081784386615,5
2020-09-26,South West,141,cases,5659143,2.4915433308541592,146,2.5798959312390584,83.81294964028777,6
2020-12-29,South East,284,covidOccupiedMVBeds,9217265,3.081174296279862,237.71428571428572,2.5790110809907896,36.505332239540614,2
2020-09-29,London,275,hospitalBeds,9002488,3.0547110976432292,232.14285714285714,2.578652225283246,39.36535162950256,4
2021-04-25,Midlands,241,hospitalBeds,10827512,2.225811432949693,279.14285714285717,2.578088642551097,-23.13139260424862,5
2020-12-14,North West,176,newAdmissions,7367456,2.3888843041614365,189.71428571428572,2.575031133057133,4.731861198738177,6
2020-12-01,North West,213,newAdmissions,7367456,2.891092936286284,189.57142857142858,2.5730921035894694,-6.615059817030254,3
2020-12-04,North West,181,covidOccupiedMVBeds,7367456,2.456750335529659,189.57142857142858,2.5730921035894694,-15.799492385786795,2
2020-11-20,Midlands,290,covidOccupiedMVBeds,10827512,2.6783623052091747,278.42857142857144,2.571491691060434,17.551266586248495,3
2020-12-09,North West,209,newAdmissions,7367456,2.836800111191706,189.42857142857142,2.571153074121806,4.656669297553269,3
2020-09-25,Midlands,346,hospitalBeds,10827512,3.195563302077153,278.2857142857143,2.5701723007623016,58.76120619396903,3
2020-09-28,South East,151,cases,9217265,1.6382299955572504,236.85714285714286,2.56971176218914,60.81474296799225,7
2021-04-26,South East,225,cases,9217265,2.441071185432989,236.85714285714286,2.56971176218914,-3.3799533799533767,6
2020-11-15,North East and Yorkshire,229,covidOccupiedMVBeds,8207113,2.790262544210126,210.85714285714286,2.5691999471329674,12.072892938496588,2
2020-11-28,North West,151,newAdmissions,7367456,2.049554147320323,189.14285714285714,2.5672750151864787,-19.12034208918754,3
2021-02-07,South West,120,newAdmissions,5659143,2.1204624092375823,145.28571428571428,2.567274131184073,-24.833702882483372,7
2021-04-05,South West,125,cases,5659143,2.208815009622482,145.28571428571428,2.5672741311840723,-36.674968866749694,7
2020-10-15,East of England,217,hospitalBeds,6269161,3.461388214467614,160.71428571428572,2.5635692832627157,45.53686934023287,5
2021-07-01,North East and Yorkshire,254,hospitalBeds,8207113,3.094876359080227,210.28571428571428,2.562237345650222,20.853858784893262,3
2021-01-13,South West,183,covidOccupiedMVBeds,5659143,3.233705174087313,145,2.562225411162079,67.49174917491749,7
2020-12-13,South East,258,newAdmissions,9217265,2.799094959296494,236.14285714285714,2.561962329854432,34.39024390243902,6
2021-05-28,South East,338,cases,9217265,3.6670313807837793,236.14285714285714,2.561962329854432,79.4788273615635,6
2020-12-17,North West,220,newAdmissions,7367456,2.9861053802017956,188.71428571428572,2.5614579267834885,-2.437223042836031,6
2021-01-03,North West,211,covidOccupiedMVBeds,7367456,2.8639465237389947,188.71428571428572,2.5614579267834885,16.696113074204945,5
2021-07-06,Midlands,334,hospitalBeds,10827512,3.084734517034015,277,2.5582977880791082,35.405027932960884,4
2022-01-03,London,238,covidOccupiedMVBeds,9002488,2.6437136045057765,230.28571428571428,2.5580230074809793,9.585316111488781,1
2020-12-11,North West,139,newAdmissions,7367456,1.886675672036589,188.42857142857142,2.5575798678481614,6.628940986257062,3
2020-12-03,Midlands,244,covidOccupiedMVBeds,10827512,2.253518629210478,276.85714285714283,2.5569783977809757,-8.800000000000004,3
2020-12-31,East of England,187,covidOccupiedMVBeds,6269161,2.982855281591907,160.14285714285714,2.5544543702555598,31.11111111111111,4
2021-02-09,South East,200,newAdmissions,9217265,2.1698410537182125,235.42857142857142,2.5542128975197245,-31.132469703301297,6
2020-12-05,North West,181,covidOccupiedMVBeds,7367456,2.456750335529659,188.14285714285714,2.5537018089128343,-14.424951267056535,2
2021-02-21,Midlands,228,newAdmissions,10827512,2.1057469158196267,276.2857142857143,2.551700836588445,-14.006224988883947,1
2022-01-02,London,230,covidOccupiedMVBeds,9002488,2.554849281665246,229.42857142857142,2.54850183003378,11.141868512110726,1
2021-03-05,North East and Yorkshire,202,covidOccupiedMVBeds,8207113,2.461279624150417,209.14285714285714,2.5483121426847317,-13.831665685697473,3
2021-05-04,North West,203,hospitalBeds,7367456,2.7553608735498387,187.71428571428572,2.547884720509844,-15.877080665813054,2
2021-05-25,Midlands,311,cases,10827512,2.8723126790346667,275.85714285714283,2.5477426656940474,7.937395192845151,4
2021-05-25,East of England,158,cases,6269161,2.5202734464787233,159.71428571428572,2.5476181855001925,15.376676986584123,5
2021-04-07,South East,210,hospitalBeds,9217265,2.2783331064041232,234.71428571428572,2.5464634651850164,-34.4896331738437,6
2021-05-03,North West,181,hospitalBeds,7367456,2.456750335529659,187.57142857142858,2.5459456910421805,-19.150246305418715,2
